age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level
27.0,2.0,11.07,7.69,7.0,19.0,5.0,5.0,12.69,1.87,83.51,2.0
29.0,11.0,10.36,8.44,0.0,4.0,28.0,5.0,11.53,0.65,31.87,0.0
36.0,4.0,5.48,5.15,1.0,1.0,21.0,1.0,7.52,0.73,3.61,0.0
28.0,19.0,11.66,4.43,6.0,16.0,22.0,9.0,15.94,1.94,96.52,2.0
41.0,6.0,4.68,5.57,4.0,15.0,21.0,9.0,6.47,1.48,39.27,1.0
38.0,6.0,12.26,7.29,7.0,19.0,8.0,8.0,15.45,1.55,100.0,2.0
33.0,12.0,6.62,5.84,2.0,12.0,13.0,6.0,9.41,0.59,58.96,1.0
27.0,8.0,10.89,6.75,3.0,19.0,20.0,2.0,13.19,1.06,87.73,2.0
28.0,12.0,13.24,7.72,6.0,10.0,20.0,1.0,16.71,0.63,70.98,2.0
41.0,11.0,7.4,6.04,5.0,7.0,23.0,3.0,10.41,0.52,28.18,0.0
30.0,12.0,9.03,9.0,4.0,4.0,7.0,7.0,11.37,1.07,42.32,1.0
42.0,9.0,8.63,5.49,1.0,1.0,0.0,8.0,12.39,1.98,41.13,1.0
20.0,0.0,5.58,8.89,4.0,3.0,2.0,9.0,7.7,0.43,38.61,1.0
33.0,7.0,9.9,5.02,2.0,2.0,28.0,1.0,13.47,0.49,55.95,1.0
24.0,15.0,11.43,6.46,5.0,1.0,21.0,5.0,16.26,0.49,51.15,1.0
40.0,12.0,13.17,7.75,4.0,2.0,5.0,7.0,17.09,1.58,65.62,1.0
33.0,2.0,12.51,7.51,6.0,15.0,0.0,2.0,15.18,1.02,73.73,2.0
23.0,2.0,9.1,8.06,1.0,19.0,17.0,8.0,13.09,0.77,99.1,2.0
41.0,4.0,11.19,5.72,5.0,8.0,9.0,3.0,15.43,1.69,68.44,1.0
44.0,6.0,8.99,4.6,5.0,14.0,16.0,6.0,12.75,0.78,91.94,2.0
20.0,9.0,8.99,4.15,3.0,4.0,25.0,4.0,7.89,0.15,31.94,0.0
41.0,9.0,8.38,5.5,2.0,8.0,20.0,3.0,12.65,0.24,54.5,1.0
42.0,19.0,12.42,7.99,3.0,5.0,0.0,3.0,14.6,0.27,49.93,1.0
38.0,1.0,9.97,7.36,6.0,2.0,21.0,4.0,14.72,0.69,45.71,1.0
27.0,2.0,11.24,6.18,6.0,12.0,22.0,2.0,14.54,1.05,80.96,2.0
34.0,7.0,8.99,5.28,6.0,14.0,7.0,8.0,8.26,0.0,68.46,1.0
40.0,10.0,13.64,4.3,0.0,10.0,28.0,1.0,16.32,0.38,41.75,1.0
34.0,12.0,8.04,5.69,6.0,9.0,11.0,6.0,10.43,0.35,68.13,1.0
28.0,6.0,10.54,6.3,1.0,14.0,18.0,3.0,12.12,0.51,78.78,2.0
40.0,12.0,4.19,7.44,3.0,5.0,13.0,7.0,5.46,0.33,42.39,1.0
28.0,1.0,5.27,7.23,1.0,13.0,29.0,6.0,7.56,0.39,34.32,0.0
29.0,5.0,11.82,8.74,5.0,10.0,18.0,7.0,14.65,1.97,49.35,1.0
39.0,8.0,13.68,4.5,7.0,19.0,14.0,3.0,16.13,1.19,100.0,2.0
44.0,19.0,7.2,5.68,1.0,9.0,16.0,1.0,8.26,1.53,38.29,1.0
40.0,1.0,4.37,6.41,0.0,15.0,27.0,6.0,7.69,1.64,33.82,0.0
28.0,17.0,7.61,7.35,1.0,11.0,15.0,8.0,9.19,1.34,30.05,0.0
22.0,15.0,4.17,6.48,5.0,6.0,18.0,5.0,6.01,1.41,30.55,0.0
39.0,11.0,5.92,8.56,4.0,6.0,4.0,6.0,7.4,1.26,43.38,1.0
44.0,6.0,11.52,7.04,5.0,17.0,21.0,5.0,14.6,1.3,97.77,2.0
30.0,6.0,13.37,4.2,3.0,14.0,18.0,1.0,14.75,1.86,57.13,1.0
25.0,16.0,4.87,4.57,6.0,5.0,3.0,8.0,6.9,0.37,61.67,1.0
21.0,12.0,9.58,7.77,2.0,18.0,4.0,4.0,12.39,0.55,67.93,1.0
26.0,10.0,6.54,7.58,4.0,7.0,4.0,2.0,8.21,0.19,22.83,0.0
37.0,5.0,5.39,4.77,7.0,19.0,24.0,3.0,8.17,1.67,44.04,1.0
21.0,13.0,6.19,4.29,3.0,14.0,23.0,3.0,8.56,0.9,33.74,0.0
36.0,5.0,9.78,6.89,7.0,3.0,0.0,8.0,14.22,1.81,48.61,1.0
30.0,5.0,4.65,7.18,0.0,17.0,17.0,4.0,8.83,0.82,28.28,0.0
31.0,1.0,8.34,4.68,4.0,12.0,27.0,1.0,13.31,0.89,52.47,1.0
38.0,19.0,5.35,6.37,1.0,0.0,14.0,5.0,8.47,0.9,28.58,0.0
41.0,14.0,6.73,5.53,3.0,7.0,20.0,6.0,10.03,1.22,42.73,1.0
43.0,16.0,8.99,8.66,4.0,9.0,27.0,7.0,10.7,1.53,36.84,1.0
44.0,7.0,12.83,5.1,6.0,16.0,18.0,4.0,15.43,0.7,86.07,2.0
26.0,4.0,11.08,7.67,6.0,9.0,22.0,7.0,14.3,1.26,72.77,2.0
39.0,16.0,12.68,6.59,3.0,0.0,13.0,5.0,15.2,0.41,54.47,1.0
25.0,19.0,7.83,4.06,6.0,0.0,26.0,3.0,11.01,1.02,37.2,1.0
40.0,0.0,7.13,6.58,1.0,4.0,5.0,6.0,8.45,1.09,43.41,1.0
43.0,17.0,7.81,4.5,5.0,0.0,17.0,8.0,11.95,1.78,52.65,1.0
20.0,14.0,4.19,7.3,3.0,19.0,7.0,9.0,9.13,1.79,48.31,1.0
36.0,4.0,11.25,6.83,0.0,12.0,4.0,3.0,12.51,0.97,47.26,1.0
30.0,6.0,7.5,4.05,4.0,8.0,21.0,8.0,11.7,0.05,88.74,2.0
41.0,17.0,7.13,5.02,4.0,15.0,7.0,3.0,9.1,1.69,47.12,1.0
37.0,5.0,9.98,7.88,4.0,7.0,28.0,0.0,11.77,0.0,64.29,1.0
40.0,4.0,8.36,5.38,3.0,13.0,5.0,3.0,12.13,0.96,72.67,2.0
36.0,18.0,13.81,6.5,1.0,16.0,9.0,1.0,14.99,0.04,78.95,2.0
26.0,9.0,7.56,5.56,3.0,3.0,2.0,5.0,10.41,0.71,26.81,0.0
36.0,14.0,10.14,8.61,3.0,6.0,12.0,7.0,11.15,1.27,49.29,1.0
39.0,9.0,7.12,6.68,6.0,16.0,6.0,5.0,10.34,0.74,77.35,2.0
28.0,15.0,13.91,7.48,5.0,15.0,29.0,8.0,16.76,1.85,90.58,2.0
36.0,11.0,8.45,4.42,4.0,13.0,3.0,5.0,13.11,1.28,54.0,1.0
39.0,17.0,10.34,6.46,1.0,15.0,12.0,6.0,14.22,1.29,72.86,2.0
41.0,0.0,8.99,5.3,2.0,1.0,5.0,4.0,6.77,0.75,23.3,0.0
41.0,15.0,11.33,5.55,7.0,14.0,15.0,7.0,13.75,0.08,100.0,2.0
27.0,5.0,6.69,7.44,1.0,10.0,21.0,1.0,11.42,1.48,22.1,0.0
36.0,2.0,8.49,6.85,6.0,12.0,26.0,1.0,12.39,1.43,42.24,1.0
26.0,1.0,12.83,5.87,3.0,3.0,20.0,7.0,16.21,1.06,67.15,1.0
20.0,1.0,13.71,7.27,0.0,0.0,28.0,5.0,16.95,0.83,45.72,1.0
32.0,12.0,8.25,4.82,1.0,14.0,0.0,1.0,10.84,1.08,50.92,1.0
42.0,8.0,12.35,4.32,4.0,11.0,29.0,5.0,15.69,1.49,84.65,2.0
38.0,15.0,4.53,8.27,0.0,8.0,14.0,7.0,8.62,1.43,16.98,0.0
43.0,4.0,12.48,6.82,2.0,6.0,12.0,5.0,13.99,1.32,51.1,1.0
38.0,6.0,10.3,6.46,2.0,2.0,29.0,8.0,15.18,1.81,53.795,1.0
36.0,12.0,8.89,5.54,7.0,15.0,25.0,5.0,10.85,1.22,78.17,2.0
32.0,19.0,12.9,5.86,0.0,3.0,1.0,2.0,15.69,0.03,60.07,1.0
35.0,12.0,12.45,4.41,6.0,13.0,19.0,8.0,13.54,1.24,92.99,2.0
27.0,6.0,6.97,8.28,2.0,12.0,28.0,9.0,10.17,1.23,49.68,1.0
38.0,9.0,11.91,6.96,0.0,19.0,27.0,4.0,14.44,0.14,73.38,2.0
37.0,14.0,4.99,4.42,4.0,18.0,18.0,5.0,6.99,0.86,74.11,2.0
20.0,5.0,12.23,8.02,0.0,1.0,5.0,3.0,17.17,1.3,22.74,0.0
33.0,4.0,10.75,6.22,3.0,9.0,10.0,2.0,13.46,1.41,41.74,1.0
38.0,1.0,4.88,7.83,7.0,18.0,16.0,9.0,7.54,1.79,61.81,1.0
34.0,14.0,10.83,4.06,6.0,14.0,8.0,5.0,13.68,1.68,69.84,1.0
37.0,15.0,9.81,4.14,4.0,6.0,4.0,2.0,11.27,0.23,71.46,2.0
21.0,18.0,9.95,4.85,4.0,14.0,4.0,1.0,12.52,1.22,49.15,1.0
41.0,8.0,6.91,5.05,2.0,16.0,15.0,5.0,9.26,1.19,57.02,1.0
32.0,18.0,6.66,7.82,5.0,15.0,3.0,7.0,9.52,0.61,55.8,1.0
37.0,6.0,11.63,7.53,5.0,16.0,19.0,2.0,16.06,0.37,77.19,2.0
25.0,3.0,6.57,7.08,0.0,15.0,28.0,5.0,8.34,0.4,39.51,1.0
38.0,2.0,8.46,8.42,6.0,17.0,12.0,8.0,11.89,0.36,79.4,2.0
23.0,19.0,10.95,5.24,7.0,16.0,16.0,0.0,12.1,1.61,63.13,1.0
20.0,10.0,4.8,8.52,3.0,3.0,8.0,2.0,7.07,0.3,0.0,0.0
27.0,0.0,9.95,8.55,4.0,1.0,24.0,1.0,12.84,1.02,23.64,0.0
42.0,5.0,9.89,6.17,6.0,16.0,12.0,7.0,11.19,0.44,86.53,2.0
26.0,10.0,10.84,4.47,4.0,16.0,15.0,8.0,12.02,1.43,90.36,2.0
22.0,0.0,7.7,7.63,4.0,1.0,14.0,9.0,9.94,0.32,39.5,1.0
29.0,6.0,8.49,5.68,2.0,1.0,9.0,5.0,12.02,0.05,54.13,1.0
29.0,5.0,7.3,7.97,4.0,14.0,9.0,2.0,10.82,0.75,45.89,1.0
38.0,13.0,12.08,4.82,7.0,15.0,19.0,9.0,14.06,0.61,100.0,2.0
32.0,1.0,5.31,6.7,5.0,9.0,27.0,7.0,6.72,0.8,57.49,1.0
21.0,3.0,13.63,6.54,7.0,1.0,15.0,9.0,14.79,1.51,63.84,1.0
20.0,10.0,10.35,4.5,1.0,7.0,22.0,6.0,11.71,0.02,88.44,2.0
42.0,14.0,12.87,5.82,2.0,11.0,19.0,1.0,16.59,0.08,52.88,1.0
42.0,17.0,8.26,4.42,0.0,13.0,0.0,6.0,12.68,0.51,77.38,2.0
37.0,0.0,7.32,6.32,1.0,13.0,10.0,0.0,8.95,1.78,13.62,0.0
26.0,2.0,13.01,8.21,2.0,11.0,12.0,7.0,15.62,0.34,76.87,2.0
27.0,2.0,4.99,5.35,6.0,1.0,24.0,4.0,7.41,1.99,13.42,0.0
20.0,6.0,5.17,7.82,2.0,13.0,17.0,8.0,8.75,1.61,55.79,1.0
44.0,0.0,6.99,4.92,7.0,11.0,4.0,2.0,8.72,0.91,60.43,1.0
42.0,10.0,13.6,7.37,3.0,8.0,3.0,6.0,18.41,1.5,68.15,1.0
43.0,19.0,9.54,5.62,1.0,19.0,5.0,0.0,14.36,1.13,62.39,1.0
42.0,2.0,11.05,8.5,7.0,15.0,14.0,5.0,13.16,1.16,81.47,2.0
27.0,18.0,8.17,6.53,5.0,9.0,22.0,1.0,11.52,1.3,37.26,1.0
41.0,1.0,11.58,5.58,1.0,6.0,1.0,7.0,15.51,0.12,63.04,1.0
44.0,17.0,7.93,8.48,4.0,14.0,3.0,5.0,11.77,1.23,28.87,0.0
34.0,11.0,12.26,4.16,5.0,8.0,13.0,2.0,13.35,1.43,66.07,1.0
24.0,9.0,6.67,4.14,4.0,3.0,3.0,3.0,11.66,0.62,42.03,1.0
22.0,4.0,6.78,7.0,4.0,5.0,27.0,6.0,11.49,1.96,22.09,0.0
38.0,8.0,9.22,7.98,5.0,11.0,28.0,8.0,10.7,0.29,67.97,1.0
20.0,1.0,8.31,7.76,0.0,14.0,17.0,9.0,11.48,1.82,67.55,1.0
34.0,1.0,10.48,4.4,6.0,18.0,25.0,1.0,12.74,1.35,79.94,2.0
27.0,5.0,7.64,8.75,5.0,1.0,19.0,8.0,12.16,1.33,25.16,0.0
21.0,9.0,6.31,7.52,0.0,18.0,15.0,5.0,10.1,1.75,52.95,1.0
22.0,17.0,8.7,8.75,5.0,19.0,8.0,1.0,10.59,1.66,53.39,1.0
43.0,11.0,9.61,5.65,0.0,19.0,7.0,7.0,10.75,0.69,82.9,2.0
33.0,3.0,8.99,7.47,4.0,1.0,10.0,3.0,7.6,1.02,4.93,0.0
43.0,16.0,9.57,8.3,6.0,14.0,13.0,7.0,10.72,0.1,62.55,1.0
33.0,14.0,7.19,5.9,6.0,11.0,16.0,6.0,8.76,0.93,62.13,1.0
30.0,5.0,7.92,8.82,5.0,0.0,12.0,6.0,11.46,1.88,26.6,0.0
35.0,15.0,8.99,5.32,3.0,13.0,7.0,6.0,10.77,0.55,52.75,1.0
23.0,16.0,13.31,5.58,5.0,3.0,13.0,1.0,16.18,0.1,64.29,1.0
39.0,2.0,10.83,8.6,0.0,10.0,10.0,7.0,14.23,1.17,64.25,1.0
24.0,9.0,8.99,8.85,6.0,6.0,8.0,1.0,8.24,0.71,10.99,0.0
41.0,4.0,10.45,5.43,2.0,12.0,7.0,5.0,12.72,0.76,64.95,1.0
40.0,13.0,12.49,4.68,4.0,13.0,13.0,9.0,16.34,1.16,97.93,2.0
33.0,12.0,8.02,7.8,3.0,6.0,14.0,6.0,10.48,1.24,48.3,1.0
42.0,5.0,12.3,8.65,4.0,10.0,25.0,6.0,14.7,0.87,75.32,2.0
35.0,11.0,5.54,7.0,7.0,19.0,0.0,6.0,7.32,1.02,53.795,1.0
37.0,7.0,12.23,7.17,2.0,19.0,23.0,3.0,15.61,1.99,73.49,2.0
26.0,4.0,9.4,7.81,4.0,10.0,11.0,4.0,13.64,1.91,43.97,1.0
29.0,14.0,6.23,4.77,5.0,8.0,4.0,6.0,9.11,1.41,38.44,1.0
26.0,15.0,8.07,8.87,1.0,3.0,24.0,7.0,9.53,0.32,36.21,1.0
20.0,0.0,13.88,5.82,3.0,1.0,13.0,2.0,18.23,0.72,57.13,1.0
42.0,15.0,11.84,7.14,5.0,1.0,24.0,5.0,13.13,1.77,41.24,1.0
40.0,4.0,9.75,6.34,4.0,8.0,21.0,8.0,12.64,0.85,47.48,1.0
38.0,2.0,5.15,6.34,1.0,18.0,15.0,9.0,7.19,1.91,61.35,1.0
35.0,19.0,8.18,7.51,7.0,14.0,18.0,4.0,12.93,0.98,56.4,1.0
38.0,14.0,6.63,8.97,4.0,17.0,27.0,3.0,10.58,1.72,46.51,1.0
23.0,12.0,4.71,7.3,4.0,15.0,15.0,8.0,7.98,0.07,42.36,1.0
37.0,15.0,9.42,7.97,2.0,1.0,6.0,3.0,13.09,0.87,26.59,0.0
21.0,10.0,12.89,4.14,6.0,11.0,14.0,2.0,16.02,1.4,80.57,2.0
20.0,1.0,10.76,8.05,5.0,0.0,22.0,6.0,12.35,1.73,53.795,1.0
34.0,5.0,6.5,5.5,7.0,1.0,7.0,4.0,10.34,1.22,48.2,1.0
24.0,5.0,9.74,4.63,4.0,13.0,20.0,0.0,12.71,0.35,64.04,1.0
39.0,13.0,13.43,4.57,5.0,6.0,20.0,7.0,16.97,1.77,65.71,1.0
30.0,10.0,11.23,7.4,1.0,16.0,13.0,0.0,12.41,1.15,50.79,1.0
29.0,7.0,10.89,8.99,2.0,14.0,19.0,8.0,12.46,0.22,57.26,1.0
21.0,7.0,13.68,7.33,1.0,16.0,2.0,0.0,17.04,0.93,82.58,2.0
22.0,0.0,11.99,5.31,1.0,8.0,27.0,3.0,14.83,1.4,61.17,1.0
42.0,6.0,8.99,5.02,2.0,12.0,23.0,5.0,7.28,0.9,55.67,1.0
32.0,5.0,7.48,6.63,5.0,1.0,10.0,3.0,9.44,1.74,9.07,0.0
31.0,7.0,13.65,4.33,1.0,14.0,21.0,8.0,17.18,0.85,100.0,2.0
39.0,18.0,8.9,6.0,0.0,19.0,13.0,0.0,10.14,1.17,63.14,1.0
24.0,19.0,5.12,7.33,5.0,10.0,21.0,9.0,7.86,1.02,57.1,1.0
24.0,7.0,8.59,6.46,6.0,18.0,1.0,8.0,11.68,1.03,79.96,2.0
25.0,13.0,10.97,6.13,6.0,13.0,3.0,3.0,13.2,0.45,89.42,2.0
28.0,17.0,13.98,5.0,4.0,3.0,20.0,6.0,18.26,0.45,94.93,2.0
21.0,15.0,7.24,8.09,2.0,10.0,26.0,5.0,8.47,0.56,50.12,1.0
40.0,8.0,9.14,7.72,6.0,15.0,25.0,6.0,13.6,0.09,80.26,2.0
31.0,14.0,12.8,8.3,2.0,1.0,4.0,1.0,16.69,0.33,55.29,1.0
22.0,9.0,7.55,5.07,5.0,1.0,18.0,5.0,10.34,1.02,30.18,0.0
39.0,15.0,5.09,6.02,0.0,8.0,9.0,5.0,9.79,0.26,35.85,1.0
41.0,3.0,13.49,8.91,7.0,3.0,20.0,2.0,17.3,0.27,46.24,1.0
31.0,19.0,8.88,4.79,0.0,7.0,20.0,3.0,13.6,1.94,34.8,0.0
43.0,12.0,9.03,7.36,0.0,17.0,1.0,5.0,11.92,0.85,73.84,2.0
36.0,4.0,10.21,5.19,0.0,14.0,20.0,5.0,13.02,0.81,60.8,1.0
29.0,6.0,4.04,6.5,3.0,1.0,2.0,0.0,7.16,0.54,10.4,0.0
43.0,8.0,13.31,8.0,7.0,10.0,14.0,9.0,14.57,1.02,84.38,2.0
33.0,7.0,7.61,6.44,2.0,16.0,18.0,7.0,12.24,1.19,74.33,2.0
42.0,15.0,7.97,8.03,1.0,6.0,20.0,8.0,11.64,0.84,53.795,1.0
36.0,5.0,5.74,6.13,2.0,7.0,24.0,1.0,9.21,0.79,12.17,0.0
37.0,15.0,7.78,6.46,6.0,9.0,29.0,3.0,12.02,1.4,41.28,1.0
38.0,5.0,12.04,6.18,7.0,2.0,1.0,5.0,17.01,1.9,70.08,2.0
36.0,13.0,12.0,4.75,2.0,12.0,24.0,1.0,13.65,1.76,58.87,1.0
33.0,0.0,13.36,6.01,2.0,16.0,2.0,6.0,17.36,0.24,100.0,2.0
28.0,10.0,8.03,7.71,7.0,9.0,28.0,5.0,11.35,1.3,43.86,1.0
27.0,12.0,11.09,8.24,0.0,18.0,14.0,7.0,13.93,0.01,100.0,2.0
32.0,18.0,9.07,6.3,0.0,8.0,22.0,6.0,13.98,1.27,40.35,1.0
32.0,16.0,12.04,6.97,3.0,15.0,27.0,9.0,16.44,0.93,87.78,2.0
44.0,10.0,11.13,8.22,5.0,4.0,13.0,0.0,14.92,0.98,34.54,0.0
26.0,7.0,7.68,8.07,2.0,8.0,16.0,9.0,10.21,1.18,48.04,1.0
28.0,4.0,7.37,7.29,4.0,8.0,15.0,9.0,11.03,1.49,55.72,1.0
41.0,9.0,6.52,8.08,7.0,5.0,16.0,4.0,9.65,1.46,33.3,0.0
41.0,6.0,9.77,6.88,5.0,9.0,23.0,5.0,11.77,0.09,52.78,1.0
30.0,9.0,13.64,4.02,6.0,17.0,8.0,6.0,16.44,1.47,96.28,2.0
33.0,3.0,6.0,4.21,7.0,10.0,2.0,3.0,7.85,1.66,64.84,1.0
23.0,8.0,4.95,8.9,3.0,14.0,21.0,8.0,7.95,0.14,58.03,1.0
32.0,13.0,5.19,4.72,7.0,6.0,13.0,0.0,9.07,0.65,16.8,0.0
21.0,1.0,11.83,6.02,6.0,13.0,2.0,2.0,12.98,1.58,75.13,2.0
42.0,8.0,7.5,8.67,0.0,7.0,5.0,9.0,12.02,1.02,47.0,1.0
24.0,0.0,6.24,4.98,6.0,18.0,22.0,1.0,7.32,1.39,75.96,2.0
30.0,9.0,7.53,8.22,2.0,14.0,14.0,1.0,10.6,1.0,30.02,0.0
25.0,10.0,10.45,8.09,0.0,18.0,18.0,0.0,13.74,1.96,56.31,1.0
37.0,19.0,9.47,8.93,7.0,17.0,14.0,2.0,13.51,1.87,63.55,1.0
40.0,2.0,11.44,5.41,5.0,16.0,12.0,9.0,12.02,0.56,94.88,2.0
29.0,5.0,7.39,5.58,1.0,2.0,4.0,4.0,10.06,0.77,25.33,0.0
23.0,5.0,8.52,8.51,0.0,2.0,0.0,5.0,9.79,0.86,15.75,0.0
28.0,1.0,5.02,5.17,0.0,6.0,11.0,7.0,8.79,0.21,39.98,1.0
25.0,17.0,4.73,6.74,3.0,9.0,14.0,3.0,7.77,0.81,10.19,0.0
21.0,1.0,8.62,7.54,1.0,16.0,24.0,0.0,10.95,1.55,37.01,1.0
36.0,11.0,7.02,6.46,5.0,14.0,18.0,8.0,8.96,1.69,63.64,1.0
24.0,4.0,10.13,8.69,7.0,7.0,1.0,2.0,11.61,1.77,20.6,0.0
44.0,19.0,4.43,7.33,4.0,16.0,2.0,7.0,6.61,0.03,56.76,1.0
25.0,6.0,5.22,4.24,4.0,2.0,6.0,3.0,8.05,1.58,29.01,0.0
31.0,15.0,12.65,4.68,7.0,3.0,27.0,2.0,15.56,1.01,50.99,1.0
42.0,19.0,9.66,4.95,4.0,7.0,10.0,2.0,12.99,0.41,54.48,1.0
40.0,0.0,11.12,5.22,2.0,12.0,27.0,3.0,13.57,1.0,52.96,1.0
29.0,0.0,12.42,7.65,4.0,0.0,9.0,3.0,17.1,1.69,41.27,1.0
41.0,16.0,8.64,4.44,2.0,17.0,7.0,6.0,11.62,0.87,88.78,2.0
40.0,0.0,11.61,5.75,5.0,10.0,1.0,1.0,14.3,1.98,53.07,1.0
44.0,19.0,9.25,8.56,5.0,5.0,13.0,7.0,10.44,1.23,43.92,1.0
25.0,12.0,6.23,6.78,0.0,15.0,12.0,1.0,9.63,0.98,53.27,1.0
27.0,8.0,7.38,5.33,7.0,18.0,6.0,0.0,10.79,0.59,55.18,1.0
21.0,14.0,8.9,8.79,4.0,16.0,26.0,7.0,12.23,0.02,60.88,1.0
31.0,2.0,7.17,5.22,3.0,17.0,20.0,3.0,11.72,1.22,57.82,1.0
32.0,13.0,7.36,8.53,5.0,10.0,8.0,5.0,11.41,1.15,66.1,1.0
44.0,10.0,7.37,7.63,1.0,13.0,6.0,0.0,11.84,1.03,31.71,0.0
40.0,11.0,5.23,7.7,1.0,11.0,0.0,2.0,6.47,1.08,13.37,0.0
26.0,12.0,4.85,7.82,7.0,19.0,0.0,6.0,7.12,1.69,60.48,1.0
29.0,12.0,4.46,6.53,7.0,6.0,5.0,5.0,6.73,0.63,44.48,1.0
36.0,9.0,7.44,8.18,0.0,4.0,0.0,1.0,10.23,1.36,16.51,0.0
40.0,2.0,9.94,5.8,7.0,13.0,15.0,6.0,14.05,0.42,91.76,2.0
33.0,3.0,5.88,6.0,6.0,12.0,2.0,3.0,8.42,1.85,39.86,1.0
21.0,15.0,12.88,8.44,1.0,11.0,12.0,5.0,14.77,1.47,61.0,1.0
41.0,7.0,12.08,6.62,7.0,13.0,20.0,3.0,14.24,0.11,53.795,2.0
30.0,15.0,9.21,8.33,1.0,8.0,3.0,8.0,10.94,1.73,21.64,0.0
20.0,16.0,11.24,7.13,6.0,3.0,16.0,0.0,13.03,1.86,10.46,0.0
32.0,18.0,7.66,6.97,0.0,18.0,9.0,0.0,9.53,1.59,32.49,0.0
40.0,14.0,4.37,4.15,6.0,0.0,3.0,4.0,5.43,0.85,21.57,0.0
23.0,15.0,13.04,5.39,0.0,12.0,19.0,4.0,16.9,1.99,76.63,2.0
38.0,14.0,5.28,6.51,4.0,5.0,26.0,7.0,7.88,0.25,25.31,0.0
40.0,1.0,13.48,6.94,3.0,0.0,11.0,6.0,14.57,1.07,70.01,2.0
30.0,10.0,9.72,7.15,0.0,16.0,25.0,2.0,12.2,0.34,53.795,1.0
27.0,0.0,7.06,7.58,0.0,2.0,12.0,7.0,11.68,0.88,17.78,0.0
30.0,14.0,8.96,7.28,0.0,16.0,3.0,3.0,12.0,1.85,60.06,1.0
23.0,18.0,9.02,8.24,5.0,1.0,15.0,2.0,13.97,1.59,24.96,0.0
36.0,3.0,4.23,5.48,7.0,6.0,18.0,1.0,7.39,1.56,7.45,0.0
26.0,10.0,7.55,7.21,7.0,0.0,6.0,8.0,12.4,0.71,51.01,1.0
27.0,4.0,11.4,4.26,4.0,14.0,0.0,6.0,13.21,1.02,92.25,2.0
22.0,2.0,9.1,6.4,5.0,3.0,15.0,4.0,11.26,0.74,31.43,0.0
41.0,12.0,6.44,6.46,4.0,5.0,1.0,8.0,10.24,0.08,53.51,1.0
21.0,9.0,7.35,5.9,3.0,12.0,0.0,2.0,12.3,1.28,48.8,1.0
42.0,10.0,12.63,5.77,3.0,12.0,13.0,5.0,16.93,0.73,64.77,1.0
34.0,17.0,8.99,4.3,7.0,19.0,19.0,7.0,12.47,0.31,100.0,2.0
43.0,1.0,9.28,6.33,7.0,0.0,4.0,8.0,10.62,1.87,42.85,1.0
41.0,6.0,13.61,8.97,1.0,1.0,26.0,3.0,16.07,1.27,30.17,0.0
41.0,8.0,7.21,5.49,6.0,5.0,14.0,0.0,8.56,1.88,23.85,0.0
24.0,9.0,8.8,7.68,6.0,10.0,9.0,7.0,11.05,1.17,67.42,1.0
43.0,17.0,12.12,6.74,5.0,17.0,20.0,9.0,14.16,0.13,100.0,2.0
20.0,6.0,11.59,5.63,4.0,12.0,1.0,2.0,14.14,0.06,89.78,2.0
23.0,6.0,6.66,4.45,3.0,11.0,10.0,5.0,11.01,1.8,40.57,1.0
34.0,2.0,5.51,5.08,3.0,19.0,15.0,3.0,7.11,0.08,63.5,1.0
39.0,11.0,11.01,7.91,7.0,6.0,18.0,5.0,13.23,1.23,65.08,1.0
38.0,6.0,6.58,5.4,5.0,19.0,3.0,2.0,8.62,0.6,67.15,1.0
22.0,16.0,13.23,4.72,1.0,6.0,9.0,6.0,15.41,1.38,62.57,1.0
39.0,0.0,5.29,5.66,7.0,6.0,21.0,1.0,7.73,0.57,32.53,0.0
30.0,4.0,7.18,6.92,7.0,1.0,21.0,4.0,9.16,1.02,39.08,1.0
36.0,15.0,4.55,7.52,0.0,10.0,11.0,2.0,9.32,1.46,5.09,0.0
32.0,14.0,11.03,5.94,4.0,0.0,1.0,4.0,13.71,0.62,49.12,1.0
30.0,1.0,12.91,6.49,1.0,12.0,14.0,2.0,14.37,1.1,67.18,1.0
21.0,8.0,10.36,6.27,6.0,11.0,8.0,8.0,13.23,1.55,63.44,1.0
32.0,6.0,13.38,4.05,7.0,12.0,11.0,7.0,15.12,1.41,100.0,2.0
21.0,3.0,5.29,5.98,6.0,6.0,1.0,1.0,7.15,0.7,27.17,0.0
40.0,19.0,4.88,6.94,2.0,11.0,17.0,7.0,7.02,1.5,17.23,0.0
28.0,17.0,12.38,6.85,1.0,16.0,15.0,7.0,13.88,1.85,77.25,2.0
28.0,3.0,12.56,7.75,1.0,7.0,18.0,9.0,16.44,1.22,69.94,1.0
27.0,12.0,12.31,7.35,0.0,2.0,14.0,2.0,16.48,1.41,27.91,0.0
36.0,0.0,11.99,5.38,3.0,6.0,24.0,9.0,14.57,1.73,77.9,2.0
20.0,2.0,7.62,5.28,4.0,18.0,29.0,4.0,11.38,1.69,61.65,1.0
44.0,15.0,6.17,6.32,1.0,19.0,15.0,1.0,8.73,0.7,55.32,1.0
30.0,3.0,13.29,7.66,0.0,7.0,14.0,9.0,14.95,1.98,69.62,1.0
27.0,15.0,7.07,4.47,6.0,13.0,26.0,5.0,9.66,0.06,89.21,2.0
